id,osmUserId,osmType,osmId,timestamp,style,myGrade,note,pairing
2577,24117475,node,11688423572,2026-05-11T09:13:27.297Z,OS,,,
2578,24117475,node,11784065275,2025-07-11T09:15:15.004Z,AF,6,,
2579,24117475,node,11633762914,2026-05-17T13:19:30.680Z,OS,,,
2580,24117475,node,11633762919,2026-05-17T13:19:52.549Z,OS,,,
2581,24117475,node,11633762921,2026-05-17T13:19:55.776Z,TR,,,
2582,24117475,node,11633762912,2026-05-17T13:20:22.573Z,PJ,,,
2583,24008154,node,11622129194,2026-05-18T18:22:13.612Z,TR,,,"{""partners"":""@jvaclavik ""}"
2584,24008154,node,11622129195,2026-05-18T18:23:03.983Z,FL,,,"{""partners"":""@jvaclavik""}"
2585,24008154,node,11622129196,2026-05-18T18:25:55.986Z,FL,,,"{""partners"":""@jvaclavik""}"
2586,24008154,node,11622129200,2026-05-18T18:26:59.550Z,FL,,,"{""partners"":""@jvaclavik""}"
2587,24008154,node,12897743018,2026-05-19T13:53:39.073Z,TR,,,"{""partners"":""@jvaclavik""}"
2588,24008154,node,11768994364,2026-05-19T13:55:04.034Z,FL,,,"{""partners"":""@jvaclavik""}"
2589,24008154,node,11768994363,2026-05-19T13:55:52.650Z,FL,,,"{""partners"":""@jvaclavik""}"
2590,24008154,node,11768994362,2026-05-19T13:56:12.684Z,FL,,,"{""partners"":""@jvaclavik""}"
2592,1991301,node,13846888058,2026-05-20T06:34:22.243Z,OS,,,
2593,598980,node,13834527293,2026-05-23T21:58:30.628Z,TR,,,
2594,598980,node,13834684440,2026-05-23T21:59:26.104Z,TR,,,
2595,598980,node,13834684441,2026-05-23T21:59:30.240Z,PJ,,,
2596,598980,node,13834685142,2026-05-23T22:01:46.698Z,TR,,,
2597,598980,node,13834685143,2026-05-23T22:01:49.827Z,TR,,,
2598,598980,node,13834685141,2026-05-23T22:02:02.720Z,TR,,,
2599,598980,node,13834685140,2026-05-23T22:02:33.079Z,TR,,,
2600,598980,node,13834685137,2026-05-23T22:03:41.085Z,OS,,,
2601,9631658,node,11581294538,2026-05-24T11:27:36.164Z,OS,,,
2602,9631658,node,11581294544,2026-05-24T11:39:08.598Z,OS,,,
2603,24008154,node,11557711619,2026-05-24T16:01:46.301Z,OS,,,"{""partners"":""@nedko""}"
2604,24008154,node,11557711624,2026-05-24T16:03:36.208Z,OS,,,"{""partners"":""@nedko""}"
2605,24008154,node,11557711629,2026-05-24T16:05:10.272Z,FL,,,"{""partners"":""@gibisek ""}"
2606,24008154,node,11557711631,2026-05-24T16:09:18.591Z,PJ,,,"{""partners"":""@nedko ""}"
2607,24008154,node,11581294541,2026-05-24T16:11:51.863Z,OS,,,"{""partners"":""@nedko ""}"
2609,23609787,node,13876272918,2026-05-25T14:22:38.426Z,RP,,,
2610,23609787,node,13876129314,2026-05-25T14:23:08.666Z,RP,,,
2611,9631658,node,11557711631,2026-05-26T07:20:33.620Z,OS,,,
2612,9631658,node,11570532458,2026-05-27T07:54:40.167Z,OS,,,
2613,9631658,node,13076366389,2026-05-27T17:07:00.461Z,OS,,,
2615,23609787,node,13876272919,2026-05-28T07:48:58.295Z,RP,,,
2616,23609787,node,13876129317,2026-05-28T07:50:42.044Z,RP,,,
2617,23609787,node,13890779014,2026-05-28T07:50:44.890Z,RP,,,
2618,23609787,node,13890779015,2026-05-28T07:50:46.960Z,RP,,,
2619,23609787,node,13876129316,2026-05-28T07:51:24.500Z,RP,,"
",
2620,23609787,node,13885728428,2026-05-28T07:51:26.739Z,RP,,,
2621,23609787,node,13875442338,2026-05-28T07:52:54.959Z,RP,,,
2622,23609787,node,13887905302,2026-05-28T07:53:04.319Z,RP,,,
2623,23609787,node,13883429099,2026-05-28T07:55:08.183Z,RP,,,
2624,23609787,node,13890797604,2026-05-28T07:55:11.680Z,RP,,,
2625,23609787,node,13883370009,2026-05-28T08:42:31.943Z,RP,,,
2626,23609787,node,13890953928,2026-05-28T08:42:34.238Z,RP,,,
2628,23609787,node,13890771748,2026-05-28T08:42:59.151Z,RP,,,
2629,23609787,node,13883555401,2026-05-28T08:43:58.694Z,RP,,,
2630,23609787,node,13883429097,2026-05-28T09:44:58.463Z,RP,,,
2631,23609787,node,13891019395,2026-05-28T09:45:00.655Z,RP,,,
2633,23609787,node,13875610912,2026-05-28T09:51:20.830Z,RP,,"Bloc 5 étoiles",
2635,24189237,node,13834825316,2026-06-02T18:55:21.905Z,OS,,,
2636,24191586,node,13885728428,2026-06-06T13:40:55.635Z,OS,,,
2637,598980,node,11939726183,2026-06-06T14:59:48.133Z,TR,,,
2638,24189237,node,13834527293,2026-06-02T15:37:06.635Z,OS,,,
2639,9631658,node,11809456828,2026-06-07T15:42:02.394Z,TR,,,
2640,9631658,node,11809456824,2026-06-07T15:42:23.710Z,OS,,,
2642,9631658,node,11818063887,2026-06-07T15:44:05.498Z,OS,,,
2644,9631658,node,11818063884,2026-06-07T15:44:27.569Z,OS,,,
2645,24195203,node,11769201157,2026-06-07T19:34:19.202Z,TR,,,
2646,24195203,node,11769201156,2026-06-07T19:35:18.165Z,OS,,,
2647,24195203,node,11769192951,2026-06-07T19:35:32.941Z,OS,,,
2648,24195203,node,11769192950,2026-06-07T19:35:47.062Z,OS,,,
2649,24195203,node,11769192946,2026-06-07T19:35:57.943Z,OS,,,
2650,24195203,node,11769174415,2026-06-07T19:36:12.559Z,OS,,,
2651,24195203,node,11769174407,2026-06-07T19:37:00.494Z,OS,,"Slaňák má zaseklý twistlock, lepší dojít k nejbližšímu na levo",
2653,24195226,node,11769174411,2026-06-07T19:46:48.685Z,OS,,,
2654,24195226,node,11769174410,2026-06-07T19:47:14.713Z,OS,,,
2655,24195226,node,11769192947,2026-06-07T19:48:43.452Z,OS,,,
2656,24195226,node,11769192950,2026-06-07T19:49:02.033Z,OS,,,
2657,24195226,node,11769192951,2026-06-07T19:49:13.626Z,OS,,,
2658,24195226,node,11769201156,2026-06-07T19:50:50.014Z,OS,,,
2659,24195226,node,11769201157,2026-06-07T19:51:15.067Z,OS,,,
2660,24195226,node,11817131295,2026-06-07T20:26:18.336Z,OS,,,
2661,24195226,node,11817131302,2026-06-07T20:29:24.782Z,OS,,,
2662,24195226,node,11817104523,2026-06-07T20:31:57.359Z,OS,,,
2663,24011695,node,11809456830,2026-06-08T19:25:47.938Z,TR,,,
2664,24011695,node,11818063887,2026-06-08T19:26:44.127Z,OS,,,"{""partners"":""@jvaclavik ""}"
2665,24011695,node,11818063886,2026-06-08T19:27:08.425Z,OS,,,"{""partners"":""@jvaclavik ""}"
2666,24202100,node,11769174415,2026-06-09T17:01:14.536Z,TR,,,
2667,24202100,node,11769174407,2026-06-09T17:01:31.313Z,TR,,,
2668,24202100,node,11769192946,2026-06-09T17:02:27.501Z,TR,,,
2669,24202100,node,11769192947,2026-06-09T17:02:43.296Z,TR,,,
2670,24202100,node,11769192949,2026-06-09T17:02:49.241Z,TR,,,
2671,24202100,node,11769192950,2026-06-09T17:02:52.749Z,OS,,,
2672,24195203,node,11769192947,2026-06-09T17:02:53.772Z,OS,,,
2673,24202100,node,11769192950,2026-06-09T19:15:08.488Z,TR,,,
2675,9631658,node,11809456830,2026-06-07T20:29:43.964Z,OS,,,
2679,24008154,node,11834971499,2026-06-06T11:06:21.465Z,TR,,,"{""partners"":""@rado""}"
2680,24008154,node,11834971497,2026-06-06T11:07:20.848Z,FL,,,"{""partners"":""@rado ""}"
2681,24008154,node,11834971505,2026-06-06T12:10:00.336Z,TR,,,"{""partners"":""@rado ""}"
2682,24008154,node,11834971507,2026-06-06T12:10:40.488Z,TR,,,"{""partners"":""@rado ""}"
2683,24008154,node,11556343564,2026-06-06T12:12:25.404Z,TR,,,"{""partners"":""@rado""}"
2691,162287,node,13834684444,2026-06-11T08:38:18.578Z,OS,,,
2692,23609787,node,13929847633,2026-06-11T22:28:51.351Z,RP,6c,,
2693,23609787,node,13883576645,2026-06-14T17:37:38.665Z,RP,,,
2694,23609787,node,13926017107,2026-06-14T17:37:41.601Z,OS,,,
2695,23609787,node,13883576638,2026-06-14T17:48:02.097Z,OS,,,
2696,23609787,node,13883576644,2026-06-14T17:55:58.704Z,OS,,,
2698,23609787,node,13926017110,2026-06-14T18:06:13.041Z,RP,,,
2699,23609787,node,13938863229,2026-06-14T18:06:15.032Z,OS,,,
2700,23609787,node,13926017111,2026-06-14T18:06:17.793Z,OS,,,
2701,23609787,node,13938916889,2026-06-14T19:41:46.430Z,OS,,,
2702,23609787,node,13926016764,2026-06-15T21:32:21.090Z,OS,,,
2703,23609787,node,13926016763,2026-06-15T21:32:25.146Z,OS,,,
2704,9631658,node,12877600983,2026-06-20T16:12:29.277Z,OS,,,
2705,9631658,node,12877600985,2026-06-20T16:12:42.623Z,OS,,,
2706,9631658,node,12877621026,2026-06-20T16:12:46.877Z,OS,,,
2707,9631658,node,11935582526,2026-06-20T16:47:45.166Z,OS,,,
2708,9631658,node,11935582522,2026-06-20T16:47:48.767Z,FL,,,
2709,9631658,node,11935575326,2026-06-20T17:31:12.716Z,TR,,,
2710,162287,node,13954944927,2019-06-21T05:52:35.677Z,OS,,,
2711,23609787,node,13883220572,2026-06-21T08:18:19.833Z,RP,,,
2712,24195203,way,1390227071,2026-06-21T11:41:26.923Z,OS,,,
2713,24202100,way,1390227066,2026-06-21T15:49:55.158Z,OS,,,
2714,24195203,way,1390227077,2026-06-21T16:51:04.128Z,OS,,,
2715,24117475,node,11580044092,2026-06-24T13:40:35.768Z,AF,"tak 6+/7- ","jeden odsed dopíči!! na potřetí na polici, jen psycho. Pak čistě až navrch. Dole sprasený přes tu 4.",
2716,24117475,node,11570532454,2026-06-24T13:43:57.041Z,PJ,,,
2717,24117475,node,11570532453,2026-06-24T13:44:22.126Z,PJ,,,"{""partners"":""od pulky nahoru cca""}"
2718,23609787,node,3348366705,2026-06-16T08:47:28.844Z,TR,,,
2719,23609787,node,13971029333,2026-06-29T08:34:43.792Z,RP,,,
2720,23609787,node,13926016790,2026-06-30T18:46:34.893Z,OS,,,
2721,23609787,node,13926016789,2026-06-30T18:46:39.325Z,OS,,,
2722,23609787,node,13978838867,2026-06-30T20:27:52.929Z,OS,,,
2723,23609787,node,13980073768,2026-07-01T13:17:44.279Z,FL,"6b+ soft","Voie très plaisante",
2725,9631658,node,13985408332,2026-07-03T08:37:33.928Z,FL,,,
2726,9631658,node,13985408323,2026-07-03T08:38:08.741Z,OS,,,
2727,9631658,node,13987596138,2026-07-03T08:41:41.403Z,OS,,,
2729,9631658,node,13011575006,2025-07-05T13:15:28.652Z,OS,,,
2730,9631658,node,13011575004,2025-07-05T13:15:31.782Z,OS,,,
2731,9631658,node,13011575007,2025-07-19T13:15:42.920Z,OS,,,
2732,9631658,node,13011583544,2025-07-05T13:16:24.933Z,OS,,,
2733,9631658,node,13011583542,2025-07-19T13:16:31.107Z,OS,,,
2734,23609787,node,13984279227,2026-07-04T13:21:22.199Z,OS,,,
2735,9631658,node,13989685477,2026-07-04T09:46:35.895Z,OS,,,
2736,9631658,node,13989645502,2026-07-04T09:46:49.911Z,OS,,,
2737,9631658,node,13985531252,2026-07-04T09:47:26.802Z,OS,,,
2738,9631658,node,13985531235,2026-07-04T09:47:38.565Z,OS,,,
2739,162287,way,1525261315,2026-07-02T16:50:59.009Z,FS,,,
2740,9631658,node,13011583541,2026-07-05T18:12:08.633Z,FL,,,
2741,9631658,node,13011583546,2026-07-05T18:12:24.938Z,OS,,,
2742,9631658,node,13011575004,2026-07-05T18:13:38.680Z,FL,,,
2743,9631658,node,13011575006,2026-07-05T18:13:57.330Z,OS,,,
2744,24008154,node,13987596138,2026-07-03T20:10:44.229Z,FL,,,"{""partners"":""@KBártík ""}"
2745,24008154,node,13985408323,2026-07-03T20:12:24.409Z,FL,,,"{""partners"":""@KBártík""}"
2746,24008154,node,13985408332,2026-07-03T20:13:08.459Z,OS,,,"{""partners"":""@jvaclavik ""}"
2747,24008154,node,13985531252,2026-07-04T20:19:13.596Z,OS,,,"{""partners"":""@jvaclavik""}"
2748,24008154,node,13985531235,2026-07-04T20:21:05.459Z,PJ,,,"{""partners"":""@jvaclavik""}"
2749,24008154,node,13985531230,2026-07-04T20:30:02.044Z,OS,,,"{""partners"":""@KBártík ""}"
2750,24008154,node,13989645502,2026-07-04T20:34:40.077Z,PJ,,,"{""partners"":""@hadzi""}"
2751,24008154,node,13989685477,2026-07-04T20:36:11.559Z,OS,,,"{""partners"":""@jvaclavik ""}"
2752,24008154,node,13011575006,2026-07-05T20:37:58.690Z,PP,,,"{""partners"":""@marianka""}"
2753,24008154,node,13011575004,2026-07-05T20:42:43.367Z,PP,,,"{""partners"":""@KBártík ""}"
2754,24008154,node,13011583541,2026-07-05T20:44:43.137Z,OS,,,"{""partners"":""@jvaclavik ""}"
2755,24008154,node,13011583542,2026-07-05T20:45:43.076Z,PJ,,,"{""partners"":""@jvaclavik""}"
2756,24008154,node,13011583544,2026-07-05T20:46:12.809Z,OS,,,"{""partners"":""@jvaclavik""}"
2757,24008154,node,13993385632,2026-07-06T20:48:18.076Z,FL,,,"{""partners"":""@jvaclavik""}"
2758,24008154,node,13993385651,2026-07-06T20:50:10.390Z,FL,,,"{""partners"":""@jvaclavik""}"
2759,23146528,node,13994543168,2026-07-06T09:33:12.933Z,OS,3+,,"{""partners"":""Jan Papež""}"
2760,9631658,node,13993385651,2026-07-06T11:34:52.619Z,OS,,,
2761,9631658,node,13993385632,2026-07-06T11:35:22.524Z,OS,,,
2764,23609787,node,13986147656,2026-07-08T06:14:08.694Z,RP,,,
2765,23609787,node,13986147647,2026-07-08T06:15:06.249Z,RP,,,
2766,23609787,node,13986147646,2026-07-08T06:15:45.181Z,RP,,,
2767,23609787,node,13986147635,2026-07-08T06:16:06.235Z,RP,,,
2768,23609787,node,13986147632,2026-07-08T06:16:26.038Z,RP,,,
2769,23609787,node,13986147631,2026-07-08T06:16:29.129Z,RP,,,
2770,23609787,node,13986147630,2026-07-08T06:16:42.674Z,RP,,,
2771,23609787,node,13986147629,2026-07-08T06:16:45.946Z,RP,,,
2772,23609787,node,13986147628,2026-07-08T06:16:52.448Z,RP,,,
2773,23609787,node,13986147627,2026-07-08T06:16:55.789Z,RP,,,
2774,23609787,node,13986147616,2026-07-08T06:17:08.616Z,RP,,,
2775,23609787,node,13986147615,2026-07-08T06:17:18.231Z,RP,,,
2776,23609787,node,13986147617,2026-07-08T06:17:34.566Z,RP,,,
2777,23609787,node,13986147621,2026-07-08T06:17:49.937Z,RP,,,
2778,23609787,node,13986147614,2026-07-08T06:18:08.673Z,RP,,,
2779,23609787,node,13986147607,2026-07-08T06:18:21.773Z,RP,,,
2780,162287,node,11630436752,2026-07-09T15:23:22.595Z,OS,,,
2781,162287,node,11630436746,2026-07-09T15:23:37.117Z,OS,,,
2782,162287,node,11630531394,2026-07-09T02:33:18.280Z,OS,,,
2783,23609787,node,13980073766,2026-07-10T21:45:12.940Z,RP,,,
2784,24008154,node,11809456828,2026-07-11T12:49:43.412Z,PJ,,,"{""partners"":""@gibisek ""}"
2785,24008154,node,11809456828,2026-07-11T12:50:04.380Z,PJ,,"Try #2","{""partners"":""@gibisek ""}"
2786,24008154,node,11809456824,2026-07-11T12:52:25.824Z,OS,,,"{""partners"":""@gibisek ""}"
2787,24008154,node,11818063884,2026-07-11T12:52:58.974Z,OS,,,"{""partners"":""@gibisek""}"
2788,24008154,node,11818063883,2026-07-11T12:53:12.186Z,OS,,,"{""partners"":""@gibisek""}"
2789,24008154,node,11818063882,2026-07-11T12:53:24.089Z,OS,,,"{""partners"":""@gibisek""}"
2790,9631658,node,12714014902,2026-07-12T05:13:44.866Z,OS,,,
2791,9631658,node,12713995100,2026-07-12T05:13:57.834Z,TR,,,
2792,9631658,node,12714014903,2026-07-12T05:14:12.104Z,TR,,,
2793,9631658,node,12714014904,2026-07-12T05:14:20.701Z,TR,,,
2794,23609787,node,13997292637,2026-07-15T09:22:07.332Z,RP,,,
2795,23609787,node,13997292641,2026-07-15T09:22:19.012Z,RP,,,
2796,24202100,node,13834690403,2026-07-15T17:05:17.426Z,OS,,,
2797,24202100,node,13834527295,2026-07-15T17:05:33.915Z,AF,,,
2798,24202100,node,13834684458,2026-07-15T17:06:08.711Z,OS,,,
2799,24202100,node,13834684457,2026-07-15T17:06:21.518Z,OS,,,
2800,24202100,node,13834527296,2026-07-15T18:39:58.707Z,OS,,,
2801,24202100,node,13834512692,2026-07-15T18:40:04.105Z,AF,,,
2802,24008154,node,11630531394,2026-07-17T09:09:03.206Z,OS,,,"{""partners"":""@jvaclavik ""}"
2803,24008154,node,11630531393,2026-07-17T09:09:29.933Z,OS,,,"{""partners"":""@jvaclavik ""}"
2804,24008154,node,11630531392,2026-07-17T09:09:58.533Z,RP,,,"{""partners"":""@jvaclavik""}"
2805,24008154,node,11630531391,2026-07-17T09:10:13.145Z,RP,,,"{""partners"":""@jvaclavik""}"
2806,24008154,node,11630531390,2026-07-17T09:10:30.728Z,RP,,,"{""partners"":""@jvaclavik""}"
2807,13667861,node,11817098097,2026-07-12T19:54:07.297Z,OS,,,"{""partners"":""Robin""}"
2808,13667861,node,11817098093,2026-07-12T19:54:26.850Z,OS,,,"{""partners"":""Robin""}"
2809,13667861,node,11817131302,2026-07-12T19:54:48.143Z,OS,,,"{""partners"":""Robin""}"
2810,13667861,node,11817131297,2026-07-12T19:54:50.469Z,OS,,,"{""partners"":""Robin""}"
2811,13667861,node,11817131298,2026-07-12T19:55:02.011Z,RP,,,"{""partners"":""Robin""}"
2812,13667861,node,11817131299,2026-07-12T19:55:12.459Z,RP,,,"{""partners"":""Robin""}"
2813,9631658,node,11630531390,2026-07-17T11:27:16.070Z,RP,,,"{""partners"":""@kdoasi ""}"
2814,9631658,node,11630531391,2026-07-17T11:27:34.600Z,RP,,,"{""partners"":""@kdoasi ""}"
2815,9631658,node,11630531392,2026-07-17T11:28:00.085Z,RP,,,"{""partners"":""@kdoasi ""}"
2816,9631658,node,11630531393,2026-07-17T11:28:10.710Z,RP,,,"{""partners"":""@kdoasi ""}"
2817,9631658,node,11630531394,2026-07-17T11:28:19.049Z,RP,,,"{""partners"":""@kdoasi ""}"
2818,23609787,node,14028353410,2026-07-18T09:39:02.969Z,FL,,,
2819,23609787,node,14028353409,2026-07-18T09:39:05.168Z,FL,,,
2820,23609787,node,14028285095,2026-07-18T13:47:15.938Z,FL,,,
2821,23609787,node,14028285098,2026-07-18T13:47:34.346Z,FL,,,
